train_number,train_name,train_type,train_zone,sim_date,stop_seq,station_code,station_name,station_zone,lat,lon,dist_from_prev_km,cum_distance_km,scheduled_arrival_min,actual_arrival_min,delay_minutes,halt_minutes,tsr_active,tsr_speed_kmph,congestion_index,precedence_penalty_min,weather_state,priority_rank
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,51,GTJT,GETOR JAGATPURA,UNK,26.836925,75.832384,5.768,294.975,249.0,255.0,6.0,0,0,,0.052,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,52,GADJ,GANDHINAGAR JAIPUR,UNK,26.873067,75.79828,5.253,300.228,253.0,258.8,5.8,0,0,,0.073,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,53,JP,JAIPUR,UNK,26.920203,75.786923,5.361,305.589,257.0,262.5,5.5,5,0,,0.089,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,54,KKU,KANAKPURA,UNK,26.92883,75.702559,8.419,314.008,265.0,269.7,4.7,0,0,,0.185,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,55,DNK,DHANAKYA,UNK,26.91819,75.605607,9.685,323.693,274.0,278.0,4.0,0,0,,0.09,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,56,SHNX,SHEO SINGH PURA,UNK,26.913378,75.567278,3.838,327.53,278.0,291.5,13.5,0,0,,0.071,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,57,BOBS,BOBAS,UNK,26.9056364,75.4980458,6.918,334.449,284.0,297.1,13.1,0,0,,0.298,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,58,JOB,ASALPUR JOBNER,UNK,26.900084,75.423467,7.421,341.87,291.0,304.5,13.5,0,0,,0.012,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,59,DHND,DHINDA,UNK,26.890931,75.361206,6.258,348.128,297.0,309.1,12.1,0,0,,0.392,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,60,HDA,HIRNODA,UNK,26.885336,75.327459,3.404,351.532,300.0,311.8,11.8,0,0,,0.209,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,61,FL,PHULERA JN,UNK,26.872814,75.245456,8.252,359.783,308.0,318.6,10.6,0,0,,0.379,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,62,NRI,NARAINA,NWR,26.796464,75.193029,9.957,369.74,318.0,328.2,10.2,0,0,,0.323,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,63,SK,SAKHUN,NWR,26.73807863,75.09118941,12.016,381.755,329.0,338.2,9.2,0,0,,0.302,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,64,SALI,SALI,NWR,26.705767,75.031546,6.928,388.684,335.0,347.0,12.0,0,0,,0.967,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,65,GLTA,GAHLOTA,NWR,26.67237152,74.96755654,7.362,396.046,339.0,353.5,14.5,0,0,,0.116,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,66,TL,TILONIYA,NWR,26.652675,74.934194,3.973,400.019,346.0,359.0,13.0,0,0,,0.047,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,67,KSG,KISHANGARH,NWR,26.588968,74.855553,10.55,410.569,356.0,368.7,12.7,0,0,,0.189,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,68,GEK,GEGAL AKHRI,NWR,26.540366,74.775574,9.617,420.185,361.0,374.1,13.1,0,0,,0.344,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,69,LR,LADPURA,NWR,26.504385,74.728726,6.143,426.328,365.0,377.9,12.9,0,0,,0.011,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,70,MD,MADAR,NWR,26.465014,74.687227,6.019,432.347,370.0,382.3,12.3,0,0,,0.376,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-20,71,AII,AJMER JN,NWR,26.456612,74.637464,5.041,437.388,382.0,392.2,10.2,0,0,,0.053,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,0,NDLS,NEW DELHI,UNK,28.642314,77.220004,,0.0,0.0,0.0,0.0,0,0,,0.231,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,1,DSB,DELHI SADAR BAZAR,UNK,28.658656,77.216852,1.843,1.843,4.0,4.0,0.0,0,0,,0.073,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,2,DKZ,DELHI KISHANGANJ,NR,28.664732,77.201256,1.665,3.508,8.0,8.0,0.0,0,0,,0.098,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,3,DEE,DELHI SARAI ROHILLA,NR,28.662992,77.187106,1.394,4.902,11.0,11.0,0.0,0,0,,0.209,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,4,DBSI,DAYA BASTI,NR,28.667329,77.17139,1.607,6.509,14.0,14.1,0.1,0,0,,0.291,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,5,PTNR,PATEL NAGAR,NR,28.66000908,77.15626035,1.686,8.195,17.0,17.7,0.7,0,0,,0.288,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,6,KRTN,KIRTI NAGAR,NR,28.64692948,77.14507403,1.818,10.014,19.0,19.4,0.4,0,0,,0.057,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,7,DEC,DELHI CANTT,NR,28.613534,77.116577,4.639,14.653,32.0,32.0,0.0,2,0,,0.041,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,8,PM,PALAM,NR,28.585656,77.09295,3.864,18.517,36.0,38.1,2.1,0,0,,0.923,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,9,SMDP,SHAHABAD MOHAMADPUR,NR,28.560927,77.071838,3.437,21.954,39.0,41.1,2.1,0,0,,0.203,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,10,BWSN,BIJWASAN,NR,28.5367,77.051292,3.359,25.313,42.0,44.0,2.0,0,0,,0.074,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,11,GGN,GURGAON,NR,28.489165,77.010739,6.606,31.919,47.0,49.0,2.0,2,0,,0.051,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,12,BDXT,BASAI DHANKOT,NR,28.464735,76.983187,3.825,35.744,51.0,56.4,5.4,0,0,,0.791,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,13,GHH,GARHI HARSARU,NR,28.43755,76.929697,6.04,41.784,56.0,61.1,5.1,0,0,,0.103,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,14,PT,PATLI,NR,28.399583,76.853472,8.567,50.351,63.0,68.2,5.2,0,0,,0.347,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,16,JSKA,JATAULA SAMPHKA,NR,28.372602,76.799492,6.073,56.425,69.0,73.7,4.7,0,0,,0.29,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,17,PTRD,PATAUDI ROAD,NR,28.350738,76.755565,4.938,61.363,74.0,77.7,3.7,0,0,,0.298,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,18,IHP,INCHHAPURI,NR,28.319499,76.7189807,4.989,66.351,78.0,93.5,15.5,0,0,,0.175,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,19,KIP,KHALILPUR,NR,28.274856,76.678362,6.361,72.712,84.0,98.4,14.4,0,0,,0.286,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,20,KWMD,KUMBHAWAS MUNDA,NR,28.255391,76.660871,2.76,75.472,87.0,101.2,14.2,0,0,,0.113,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,21,RE,REWARI,NWR,28.202779,76.609414,7.723,83.195,94.0,107.3,13.3,2,0,,0.153,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,22,KNGT,KARNAWAS,NWR,28.130539,76.590073,8.253,91.448,100.0,112.7,12.7,0,0,,0.306,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,23,BWL,BAWAL,NWR,28.070281,76.572402,6.921,98.369,105.0,117.7,12.7,0,0,,0.299,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,24,MJNL,MAJRI NANGAL,NWR,28.011997,76.554869,6.705,105.075,110.0,121.8,11.8,0,0,,0.202,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,25,AIA,AJARAKA,NWR,27.959391,76.564209,5.921,110.996,115.0,126.2,11.2,0,0,,0.133,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,26,KNAR,KHANPUR AHIR,NWR,27.911754,76.589847,5.865,116.861,119.0,129.8,10.8,0,0,,0.335,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,27,HSI,HARSAULI,NWR,27.864848,76.615189,5.78,122.641,123.0,133.5,10.5,0,0,,0.242,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,28,KRH,KHAIRTHAL,NWR,27.79732442,76.64170412,7.948,130.589,129.0,139.3,10.3,0,0,,0.345,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,29,GAL,GHATLA,NWR,27.731813,76.628452,7.4,137.989,134.0,144.3,10.3,0,0,,0.286,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,30,PSL,PARISAL,NWR,27.669476,76.615266,7.052,145.041,139.0,150.8,11.8,0,0,,0.976,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,31,AWR,ALWAR,NWR,27.559273,76.621265,12.268,157.309,148.0,157.8,9.8,2,0,,0.368,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,32,MWW,MAHWA,NWR,27.48372,76.608871,8.49,165.799,154.0,163.5,9.5,0,0,,0.354,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,33,MKH,MALAKHERA,NWR,27.390236,76.618982,10.443,176.242,162.0,170.3,8.3,0,0,,0.171,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,34,DGW,DHIGAWARA,NWR,27.296265,76.613599,10.463,186.704,169.0,176.5,7.5,0,0,,0.341,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,35,RHG,RAJGARH,NWR,27.240827,76.607541,6.193,192.898,174.0,181.5,7.5,0,0,,0.164,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,36,SRRG,SURERGOTH,NWR,27.18282,76.605353,6.454,199.352,178.0,186.9,8.9,0,0,,0.951,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,37,BU,BASWA,NWR,27.149686,76.575644,4.713,204.065,183.0,190.9,7.9,0,0,,0.363,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,38,GLNA,GULANA,NWR,27.10333,76.564974,5.262,209.326,187.0,194.8,7.8,0,0,,0.236,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,39,BKI,BANDIKUI JN,UNK,27.039271,76.566723,7.125,216.451,192.0,199.5,7.5,0,0,,0.362,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,40,ARNA,ARNIA,UNK,27.01012878,76.51717962,5.881,222.332,196.0,203.2,7.2,0,0,,0.027,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,41,KVGM,KOLVAGRAM,UNK,26.9894839,76.46876528,5.318,227.65,200.0,207.4,7.4,0,0,,0.064,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,42,BAK,BHAN KARI,UNK,26.96254679,76.40945546,6.597,234.246,205.0,211.8,6.8,0,0,,0.322,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,43,DO,DAUSA,UNK,26.900047,76.330336,10.479,244.726,213.0,233.4,20.4,0,0,,0.144,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,44,BNDN,BHANDANA,UNK,26.878914,76.252474,8.071,252.797,218.0,238.0,20.0,0,0,,0.238,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,45,JW,JATWARA,UNK,26.86882029,76.21405482,3.973,256.77,221.0,240.8,19.8,0,0,,0.113,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,46,BSKO,BANSKHO,UNK,26.856115,76.142206,7.266,264.036,227.0,245.9,18.9,0,0,,0.109,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,47,JHIR,JHIR,UNK,26.85218738,76.11469203,2.764,266.8,228.0,250.3,22.3,0,0,,0.695,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,48,BAI,BASSI,UNK,26.840617,76.047213,6.817,273.617,233.0,254.5,21.5,0,0,,0.23,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,49,KUT,KANAUTA,UNK,26.84221601,75.95599611,9.052,282.669,240.0,260.8,20.8,0,0,,0.394,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,50,KWP,KHATIPURA,UNK,26.835709,75.890498,6.539,289.207,245.0,266.4,21.4,0,0,,0.257,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,51,GTJT,GETOR JAGATPURA,UNK,26.836925,75.832384,5.768,294.975,249.0,269.9,20.9,0,0,,0.149,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,52,GADJ,GANDHINAGAR JAIPUR,UNK,26.873067,75.79828,5.253,300.228,253.0,273.1,20.1,0,0,,0.076,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,53,JP,JAIPUR,UNK,26.920203,75.786923,5.361,305.589,257.0,287.2,30.2,5,0,,0.144,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,54,KKU,KANAKPURA,UNK,26.92883,75.702559,8.419,314.008,265.0,294.0,29.0,0,0,,0.183,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,55,DNK,DHANAKYA,UNK,26.91819,75.605607,9.685,323.693,274.0,303.1,29.1,0,0,,0.204,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,56,SHNX,SHEO SINGH PURA,UNK,26.913378,75.567278,3.838,327.53,278.0,306.6,28.6,0,0,,0.121,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,57,BOBS,BOBAS,UNK,26.9056364,75.4980458,6.918,334.449,284.0,316.0,32.0,0,0,,0.875,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,58,JOB,ASALPUR JOBNER,UNK,26.900084,75.423467,7.421,341.87,291.0,322.1,31.1,0,0,,0.394,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,59,DHND,DHINDA,UNK,26.890931,75.361206,6.258,348.128,297.0,331.3,34.3,0,0,,0.073,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,60,HDA,HIRNODA,UNK,26.885336,75.327459,3.404,351.532,300.0,334.6,34.6,0,0,,0.373,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,61,FL,PHULERA JN,UNK,26.872814,75.245456,8.252,359.783,308.0,344.0,36.0,0,0,,0.681,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,62,NRI,NARAINA,NWR,26.796464,75.193029,9.957,369.74,318.0,360.2,42.2,0,0,,0.008,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,63,SK,SAKHUN,NWR,26.73807863,75.09118941,12.016,381.755,329.0,369.5,40.5,0,0,,0.069,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,64,SALI,SALI,NWR,26.705767,75.031546,6.928,388.684,335.0,375.6,40.6,0,0,,0.237,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,65,GLTA,GAHLOTA,NWR,26.67237152,74.96755654,7.362,396.046,339.0,379.4,40.4,0,0,,0.235,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,66,TL,TILONIYA,NWR,26.652675,74.934194,3.973,400.019,346.0,385.4,39.4,0,0,,0.264,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,67,KSG,KISHANGARH,NWR,26.588968,74.855553,10.55,410.569,356.0,394.3,38.3,0,0,,0.269,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,68,GEK,GEGAL AKHRI,NWR,26.540366,74.775574,9.617,420.185,361.0,442.6,81.6,0,1,15.0,0.025,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,69,LR,LADPURA,NWR,26.504385,74.728726,6.143,426.328,365.0,446.2,81.2,0,0,,0.31,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,70,MD,MADAR,NWR,26.465014,74.687227,6.019,432.347,370.0,450.8,80.8,0,0,,0.045,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-21,71,AII,AJMER JN,NWR,26.456612,74.637464,5.041,437.388,382.0,462.4,80.4,0,0,,0.024,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,0,NDLS,NEW DELHI,UNK,28.642314,77.220004,,0.0,0.0,0.0,0.0,0,0,,0.317,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,1,DSB,DELHI SADAR BAZAR,UNK,28.658656,77.216852,1.843,1.843,4.0,7.5,3.5,0,0,,0.65,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,2,DKZ,DELHI KISHANGANJ,NR,28.664732,77.201256,1.665,3.508,8.0,23.1,15.1,0,0,,0.802,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,3,DEE,DELHI SARAI ROHILLA,NR,28.662992,77.187106,1.394,4.902,11.0,26.5,15.5,0,0,,0.155,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,4,DBSI,DAYA BASTI,NR,28.667329,77.17139,1.607,6.509,14.0,29.6,15.6,0,0,,0.171,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,5,PTNR,PATEL NAGAR,NR,28.66000908,77.15626035,1.686,8.195,17.0,32.8,15.8,0,0,,0.149,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,6,KRTN,KIRTI NAGAR,NR,28.64692948,77.14507403,1.818,10.014,19.0,34.7,15.7,0,0,,0.233,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,7,DEC,DELHI CANTT,NR,28.613534,77.116577,4.639,14.653,32.0,46.1,14.1,2,0,,0.254,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,8,PM,PALAM,NR,28.585656,77.09295,3.864,18.517,36.0,49.1,13.1,0,0,,0.235,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,9,SMDP,SHAHABAD MOHAMADPUR,NR,28.560927,77.071838,3.437,21.954,39.0,51.9,12.9,0,0,,0.197,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,10,BWSN,BIJWASAN,NR,28.5367,77.051292,3.359,25.313,42.0,54.8,12.8,0,0,,0.048,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,11,GGN,GURGAON,NR,28.489165,77.010739,6.606,31.919,47.0,59.0,12.0,2,0,,0.206,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,12,BDXT,BASAI DHANKOT,NR,28.464735,76.983187,3.825,35.744,51.0,66.7,15.7,0,0,,0.32,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,13,GHH,GARHI HARSARU,NR,28.43755,76.929697,6.04,41.784,56.0,71.3,15.3,0,0,,0.383,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,14,PT,PATLI,NR,28.399583,76.853472,8.567,50.351,63.0,78.8,15.8,0,0,,0.396,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,16,JSKA,JATAULA SAMPHKA,NR,28.372602,76.799492,6.073,56.425,69.0,83.9,14.9,0,0,,0.081,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,17,PTRD,PATAUDI ROAD,NR,28.350738,76.755565,4.938,61.363,74.0,88.4,14.4,0,0,,0.043,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,18,IHP,INCHHAPURI,NR,28.319499,76.7189807,4.989,66.351,78.0,91.4,13.4,0,0,,0.242,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,19,KIP,KHALILPUR,NR,28.274856,76.678362,6.361,72.712,84.0,96.5,12.5,0,0,,0.21,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,20,KWMD,KUMBHAWAS MUNDA,NR,28.255391,76.660871,2.76,75.472,87.0,99.3,12.3,0,0,,0.112,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,21,RE,REWARI,NWR,28.202779,76.609414,7.723,83.195,94.0,105.4,11.4,2,0,,0.0,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,22,KNGT,KARNAWAS,NWR,28.130539,76.590073,8.253,91.448,100.0,110.9,10.9,0,0,,0.061,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,23,BWL,BAWAL,NWR,28.070281,76.572402,6.921,98.369,105.0,115.7,10.7,0,0,,0.194,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,24,MJNL,MAJRI NANGAL,NWR,28.011997,76.554869,6.705,105.075,110.0,120.1,10.1,0,0,,0.356,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,25,AIA,AJARAKA,NWR,27.959391,76.564209,5.921,110.996,115.0,124.8,9.8,0,0,,0.248,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,26,KNAR,KHANPUR AHIR,NWR,27.911754,76.589847,5.865,116.861,119.0,128.9,9.9,0,0,,0.198,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,27,HSI,HARSAULI,NWR,27.864848,76.615189,5.78,122.641,123.0,132.0,9.0,0,0,,0.331,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,28,KRH,KHAIRTHAL,NWR,27.79732442,76.64170412,7.948,130.589,129.0,136.9,7.9,0,0,,0.299,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,29,GAL,GHATLA,NWR,27.731813,76.628452,7.4,137.989,134.0,141.4,7.4,0,0,,0.26,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,30,PSL,PARISAL,NWR,27.669476,76.615266,7.052,145.041,139.0,145.5,6.5,0,0,,0.228,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,31,AWR,ALWAR,NWR,27.559273,76.621265,12.268,157.309,148.0,154.5,6.5,2,0,,0.264,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,32,MWW,MAHWA,NWR,27.48372,76.608871,8.49,165.799,154.0,159.7,5.7,0,0,,0.137,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,33,MKH,MALAKHERA,NWR,27.390236,76.618982,10.443,176.242,162.0,166.8,4.8,0,0,,0.237,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,34,DGW,DHIGAWARA,NWR,27.296265,76.613599,10.463,186.704,169.0,172.5,3.5,0,0,,0.015,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,35,RHG,RAJGARH,NWR,27.240827,76.607541,6.193,192.898,174.0,177.4,3.4,0,0,,0.208,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,36,SRRG,SURERGOTH,NWR,27.18282,76.605353,6.454,199.352,178.0,181.0,3.0,0,0,,0.371,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,37,BU,BASWA,NWR,27.149686,76.575644,4.713,204.065,183.0,185.6,2.6,0,0,,0.368,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,38,GLNA,GULANA,NWR,27.10333,76.564974,5.262,209.326,187.0,188.2,1.2,0,0,,0.138,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,39,BKI,BANDIKUI JN,UNK,27.039271,76.566723,7.125,216.451,192.0,192.4,0.4,0,0,,0.281,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,40,ARNA,ARNIA,UNK,27.01012878,76.51717962,5.881,222.332,196.0,196.2,0.2,0,0,,0.131,0.0,foggy,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,41,KVGM,KOLVAGRAM,UNK,26.9894839,76.46876528,5.318,227.65,200.0,200.0,0.0,0,0,,0.209,0.0,clear,2
12015,New Delhi-Ajmer Shatabdi,Shtb,NR,2026-01-22,42,BAK,BHAN KARI,UNK,26.96254679,76.40945546,6.597,234.246,205.0,205.0,0.0,0,0,,0.281,0.0,foggy,2
