train_number,sim_date,train_type,train_zone,priority_rank,is_train_period,cur_station_name,next_station_name,cur_stop_seq,cur_delay_minutes,cur_cum_distance_km,distance_remaining_km,cur_scheduled_min,next_scheduled_min,upcoming_dist_km,upcoming_tsr_frac,upcoming_congestion_mean,upcoming_foggy_frac,next_station_zone,target_delay_minutes,hist_avg_delay_by_train,hist_avg_delay_by_type
12569,2026-01-08,GR,ECR,6,True,ALLAHABAD JN,KANPUR CENTRAL,97,162.5,619.853,619.6740000000001,692.0,812.0,3.062,0.0,0.679,0.0,UNK,239.5,73.62723112128145,90.0535565550558
12569,2026-01-08,GR,ECR,6,True,KANPUR CENTRAL,ALIGARH JN,126,239.5,812.664,426.86300000000006,812.0,999.0,6.988,0.0,0.111,0.0,UNK,317.9,73.62723112128145,90.0535565550558
12569,2026-01-08,GR,ECR,6,True,ALIGARH JN,ANAND VIHAR TRM,163,317.9,1121.426,118.10100000000011,999.0,1135.0,2.08,0.0,0.098,1.0,UNK,343.6,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,JAYNAGAR,MADHUBANI,0,0.0,0.0,1239.527,0.0,34.0,9.654,0.0,0.101,1.0,UNK,0.6,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,MADHUBANI,SAKRI JN,4,0.6,30.854,1208.673,34.0,64.0,8.0,0.0,0.266,0.0,UNK,0.0,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,SAKRI JN,DARBHANGA JN,6,0.0,46.443,1193.084,64.0,89.0,5.01,0.0,0.747,1.0,UNK,7.2,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,DARBHANGA JN,LAHERIA SARAI,8,7.2,64.717,1174.81,89.0,97.0,5.179,0.0,0.064,0.0,UNK,6.2,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,LAHERIA SARAI,HAIAGHAT,9,6.2,69.896,1169.631,97.0,115.0,6.139,0.0,0.207,0.0,UNK,4.7,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,HAIAGHAT,SAMASTIPUR JN,11,4.7,80.296,1159.231,115.0,181.0,3.045,0.0,0.067,0.0,UNK,1.9,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,SAMASTIPUR JN,BARAUNI JN,14,1.9,100.732,1138.795,181.0,236.0,7.227,0.0,0.152,1.0,UNK,16.8,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,BARAUNI JN,MOKAMEH JN,21,16.8,150.338,1089.189,236.0,281.0,3.864,0.0,0.271,0.0,UNK,23.6,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,MOKAMEH JN,BAKHTIYARPUR JN,27,23.6,170.486,1069.0410000000002,281.0,317.0,9.224,0.0,0.328,0.0,UNK,36.9,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,BAKHTIYARPUR JN,PATNA JN,34,36.9,213.514,1026.013,317.0,382.0,2.571,0.0,0.075,0.0,UNK,46.1,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,PATNA JN,DANAPUR,46,46.1,258.422,981.105,382.0,397.0,3.524,0.0,0.342,0.0,UNK,44.0,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,DANAPUR,ARA,48,44.0,267.979,971.548,397.0,447.0,9.789,0.0,0.133,0.0,UNK,49.9,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,ARA,DUMRAON,54,49.9,306.741,932.7860000000001,447.0,478.0,7.447,0.0,0.074,0.0,UNK,46.7,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,DUMRAON,BUXAR,60,46.7,358.859,880.6680000000001,478.0,494.0,10.766,0.0,0.204,0.0,UNK,55.4,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,BUXAR,MUGHAL SARAI JN,62,55.4,375.116,864.4110000000001,494.0,582.0,10.641,0.0,0.08,1.0,UNK,92.0,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,MUGHAL SARAI JN,ALLAHABAD JN,77,92.0,469.031,770.4960000000001,582.0,692.0,6.686,0.0,0.196,1.0,UNK,106.5,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,ALLAHABAD JN,KANPUR CENTRAL,97,106.5,619.853,619.6740000000001,692.0,812.0,3.062,0.0,0.348,0.0,UNK,150.8,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,KANPUR CENTRAL,ALIGARH JN,126,150.8,812.664,426.86300000000006,812.0,999.0,6.988,0.0,0.066,1.0,UNK,171.6,73.62723112128145,90.0535565550558
12569,2026-01-09,GR,ECR,6,True,ALIGARH JN,ANAND VIHAR TRM,163,171.6,1121.426,118.10100000000011,999.0,1135.0,2.08,0.0,0.096,1.0,UNK,216.0,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,JAYNAGAR,MADHUBANI,0,0.0,0.0,1239.527,0.0,34.0,9.654,0.0,0.272,0.0,UNK,0.0,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,MADHUBANI,SAKRI JN,4,0.0,30.854,1208.673,34.0,64.0,8.0,0.0,0.309,1.0,UNK,5.6,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,SAKRI JN,DARBHANGA JN,6,5.6,46.443,1193.084,64.0,89.0,5.01,0.0,0.042,0.0,UNK,3.0,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,DARBHANGA JN,LAHERIA SARAI,8,3.0,64.717,1174.81,89.0,97.0,5.179,0.0,0.169,1.0,UNK,16.5,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,LAHERIA SARAI,HAIAGHAT,9,16.5,69.896,1169.631,97.0,115.0,6.139,0.0,0.083,0.0,UNK,17.2,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,HAIAGHAT,SAMASTIPUR JN,11,17.2,80.296,1159.231,115.0,181.0,3.045,0.0,0.297,1.0,UNK,16.4,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,SAMASTIPUR JN,BARAUNI JN,14,16.4,100.732,1138.795,181.0,236.0,7.227,0.0,0.242,1.0,UNK,20.3,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,BARAUNI JN,MOKAMEH JN,21,20.3,150.338,1089.189,236.0,281.0,3.864,0.0,0.036,1.0,UNK,25.4,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,MOKAMEH JN,BAKHTIYARPUR JN,27,25.4,170.486,1069.0410000000002,281.0,317.0,9.224,0.0,0.36,0.0,UNK,24.8,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,BAKHTIYARPUR JN,PATNA JN,34,24.8,213.514,1026.013,317.0,382.0,2.571,0.0,0.734,0.0,UNK,64.9,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,PATNA JN,DANAPUR,46,64.9,258.422,981.105,382.0,397.0,3.524,0.0,0.231,1.0,UNK,75.5,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,DANAPUR,ARA,48,75.5,267.979,971.548,397.0,447.0,9.789,0.0,0.375,1.0,UNK,107.2,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,ARA,DUMRAON,54,107.2,306.741,932.7860000000001,447.0,478.0,7.447,0.0,0.71,0.0,UNK,110.1,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,DUMRAON,BUXAR,60,110.1,358.859,880.6680000000001,478.0,494.0,10.766,0.0,0.315,1.0,UNK,112.6,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,BUXAR,MUGHAL SARAI JN,62,112.6,375.116,864.4110000000001,494.0,582.0,10.641,0.0,0.033,0.0,UNK,135.6,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,MUGHAL SARAI JN,ALLAHABAD JN,77,135.6,469.031,770.4960000000001,582.0,692.0,6.686,0.0,0.215,0.0,UNK,160.1,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,ALLAHABAD JN,KANPUR CENTRAL,97,160.1,619.853,619.6740000000001,692.0,812.0,3.062,0.0,0.178,0.0,UNK,179.3,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,KANPUR CENTRAL,ALIGARH JN,126,179.3,812.664,426.86300000000006,812.0,999.0,6.988,0.0,0.648,0.0,UNK,246.3,73.62723112128145,90.0535565550558
12569,2026-01-10,GR,ECR,6,True,ALIGARH JN,ANAND VIHAR TRM,163,246.3,1121.426,118.10100000000011,999.0,1135.0,2.08,0.0,0.952,1.0,UNK,299.8,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,JAYNAGAR,MADHUBANI,0,0.0,0.0,1239.527,0.0,34.0,9.654,0.0,0.072,0.0,UNK,0.0,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,MADHUBANI,SAKRI JN,4,0.0,30.854,1208.673,34.0,64.0,8.0,0.0,0.023,0.0,UNK,6.0,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,SAKRI JN,DARBHANGA JN,6,6.0,46.443,1193.084,64.0,89.0,5.01,0.0,0.306,0.0,UNK,5.9,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,DARBHANGA JN,LAHERIA SARAI,8,5.9,64.717,1174.81,89.0,97.0,5.179,0.0,0.363,0.0,UNK,5.2,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,LAHERIA SARAI,HAIAGHAT,9,5.2,69.896,1169.631,97.0,115.0,6.139,0.0,0.14,0.0,UNK,5.5,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,HAIAGHAT,SAMASTIPUR JN,11,5.5,80.296,1159.231,115.0,181.0,3.045,0.0,0.021,0.0,UNK,10.7,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,SAMASTIPUR JN,BARAUNI JN,14,10.7,100.732,1138.795,181.0,236.0,7.227,0.0,0.061,0.0,UNK,46.2,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,BARAUNI JN,MOKAMEH JN,21,46.2,150.338,1089.189,236.0,281.0,3.864,0.0,0.391,1.0,UNK,39.8,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,MOKAMEH JN,BAKHTIYARPUR JN,27,39.8,170.486,1069.0410000000002,281.0,317.0,9.224,0.0,0.051,0.0,UNK,39.3,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,BAKHTIYARPUR JN,PATNA JN,34,39.3,213.514,1026.013,317.0,382.0,2.571,0.0,0.158,1.0,UNK,50.7,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,PATNA JN,DANAPUR,46,50.7,258.422,981.105,382.0,397.0,3.524,0.0,0.065,1.0,UNK,59.2,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,DANAPUR,ARA,48,59.2,267.979,971.548,397.0,447.0,9.789,0.0,0.256,0.0,UNK,64.0,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,ARA,DUMRAON,54,64.0,306.741,932.7860000000001,447.0,478.0,7.447,0.0,0.079,0.0,UNK,68.7,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,DUMRAON,BUXAR,60,68.7,358.859,880.6680000000001,478.0,494.0,10.766,0.0,0.397,0.0,UNK,69.0,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,BUXAR,MUGHAL SARAI JN,62,69.0,375.116,864.4110000000001,494.0,582.0,10.641,0.0,0.387,0.0,UNK,97.2,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,MUGHAL SARAI JN,ALLAHABAD JN,77,97.2,469.031,770.4960000000001,582.0,692.0,6.686,0.0,0.1,0.0,UNK,125.1,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,ALLAHABAD JN,KANPUR CENTRAL,97,125.1,619.853,619.6740000000001,692.0,812.0,3.062,0.0,0.38,0.0,UNK,176.8,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,KANPUR CENTRAL,ALIGARH JN,126,176.8,812.664,426.86300000000006,812.0,999.0,6.988,0.0,0.107,1.0,UNK,223.7,73.62723112128145,90.0535565550558
12569,2026-01-11,GR,ECR,6,True,ALIGARH JN,ANAND VIHAR TRM,163,223.7,1121.426,118.10100000000011,999.0,1135.0,2.08,0.0,0.102,0.0,UNK,259.0,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,JAYNAGAR,MADHUBANI,0,0.0,0.0,1239.527,0.0,34.0,9.654,0.0,0.167,1.0,UNK,9.6,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,MADHUBANI,SAKRI JN,4,9.6,30.854,1208.673,34.0,64.0,8.0,0.0,0.957,0.0,UNK,11.3,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,SAKRI JN,DARBHANGA JN,6,11.3,46.443,1193.084,64.0,89.0,5.01,0.0,0.272,0.0,UNK,23.8,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,DARBHANGA JN,LAHERIA SARAI,8,23.8,64.717,1174.81,89.0,97.0,5.179,0.0,0.098,1.0,UNK,24.6,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,LAHERIA SARAI,HAIAGHAT,9,24.6,69.896,1169.631,97.0,115.0,6.139,0.0,0.363,0.0,UNK,29.5,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,HAIAGHAT,SAMASTIPUR JN,11,29.5,80.296,1159.231,115.0,181.0,3.045,0.0,0.038,0.0,UNK,17.2,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,SAMASTIPUR JN,BARAUNI JN,14,17.2,100.732,1138.795,181.0,236.0,7.227,0.0,0.147,0.0,UNK,17.9,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,BARAUNI JN,MOKAMEH JN,21,17.9,150.338,1089.189,236.0,281.0,3.864,0.0,0.157,1.0,UNK,34.5,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,MOKAMEH JN,BAKHTIYARPUR JN,27,34.5,170.486,1069.0410000000002,281.0,317.0,9.224,0.0,0.282,0.0,UNK,33.1,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,BAKHTIYARPUR JN,PATNA JN,34,33.1,213.514,1026.013,317.0,382.0,2.571,0.0,0.18,0.0,UNK,43.7,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,PATNA JN,DANAPUR,46,43.7,258.422,981.105,382.0,397.0,3.524,0.0,0.032,1.0,UNK,50.9,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,DANAPUR,ARA,48,50.9,267.979,971.548,397.0,447.0,9.789,0.0,0.051,0.0,UNK,53.2,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,ARA,DUMRAON,54,53.2,306.741,932.7860000000001,447.0,478.0,7.447,0.0,0.309,1.0,UNK,65.4,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,DUMRAON,BUXAR,60,65.4,358.859,880.6680000000001,478.0,494.0,10.766,0.0,0.204,1.0,UNK,74.4,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,BUXAR,MUGHAL SARAI JN,62,74.4,375.116,864.4110000000001,494.0,582.0,10.641,0.0,0.063,1.0,UNK,86.1,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,MUGHAL SARAI JN,ALLAHABAD JN,77,86.1,469.031,770.4960000000001,582.0,692.0,6.686,0.0,0.339,0.0,UNK,103.6,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,ALLAHABAD JN,KANPUR CENTRAL,97,103.6,619.853,619.6740000000001,692.0,812.0,3.062,0.0,0.08,0.0,UNK,168.7,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,KANPUR CENTRAL,ALIGARH JN,126,168.7,812.664,426.86300000000006,812.0,999.0,6.988,0.0,0.138,1.0,UNK,233.5,73.62723112128145,90.0535565550558
12569,2026-01-12,GR,ECR,6,True,ALIGARH JN,ANAND VIHAR TRM,163,233.5,1121.426,118.10100000000011,999.0,1135.0,2.08,0.0,0.207,1.0,UNK,262.4,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,JAYNAGAR,MADHUBANI,0,0.0,0.0,1239.527,0.0,34.0,9.654,0.0,0.361,1.0,UNK,20.5,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,MADHUBANI,SAKRI JN,4,20.5,30.854,1208.673,34.0,64.0,8.0,0.0,0.097,0.0,UNK,19.2,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,SAKRI JN,DARBHANGA JN,6,19.2,46.443,1193.084,64.0,89.0,5.01,0.0,0.358,1.0,UNK,23.3,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,DARBHANGA JN,LAHERIA SARAI,8,23.3,64.717,1174.81,89.0,97.0,5.179,0.0,0.026,1.0,UNK,21.8,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,LAHERIA SARAI,HAIAGHAT,9,21.8,69.896,1169.631,97.0,115.0,6.139,0.0,0.178,1.0,UNK,21.4,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,HAIAGHAT,SAMASTIPUR JN,11,21.4,80.296,1159.231,115.0,181.0,3.045,0.0,0.285,1.0,UNK,16.9,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,SAMASTIPUR JN,BARAUNI JN,14,16.9,100.732,1138.795,181.0,236.0,7.227,0.0,0.106,1.0,UNK,12.8,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,BARAUNI JN,MOKAMEH JN,21,12.8,150.338,1089.189,236.0,281.0,3.864,0.0,0.15,1.0,UNK,9.2,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,MOKAMEH JN,BAKHTIYARPUR JN,27,9.2,170.486,1069.0410000000002,281.0,317.0,9.224,0.0,0.239,0.0,UNK,17.6,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,BAKHTIYARPUR JN,PATNA JN,34,17.6,213.514,1026.013,317.0,382.0,2.571,0.0,0.141,0.0,UNK,31.5,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,PATNA JN,DANAPUR,46,31.5,258.422,981.105,382.0,397.0,3.524,0.0,0.332,0.0,UNK,42.4,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,DANAPUR,ARA,48,42.4,267.979,971.548,397.0,447.0,9.789,0.0,0.221,1.0,UNK,62.8,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,ARA,DUMRAON,54,62.8,306.741,932.7860000000001,447.0,478.0,7.447,0.0,0.218,0.0,UNK,73.2,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,DUMRAON,BUXAR,60,73.2,358.859,880.6680000000001,478.0,494.0,10.766,0.0,0.62,1.0,UNK,79.1,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,BUXAR,MUGHAL SARAI JN,62,79.1,375.116,864.4110000000001,494.0,582.0,10.641,0.0,0.249,1.0,UNK,90.2,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,MUGHAL SARAI JN,ALLAHABAD JN,77,90.2,469.031,770.4960000000001,582.0,692.0,6.686,0.0,0.015,0.0,UNK,137.6,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,ALLAHABAD JN,KANPUR CENTRAL,97,137.6,619.853,619.6740000000001,692.0,812.0,3.062,0.0,0.046,0.0,UNK,211.4,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,KANPUR CENTRAL,ALIGARH JN,126,211.4,812.664,426.86300000000006,812.0,999.0,6.988,0.0,0.139,0.0,UNK,233.7,73.62723112128145,90.0535565550558
12569,2026-01-13,GR,ECR,6,True,ALIGARH JN,ANAND VIHAR TRM,163,233.7,1121.426,118.10100000000011,999.0,1135.0,2.08,0.0,0.031,1.0,UNK,297.8,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,JAYNAGAR,MADHUBANI,0,0.0,0.0,1239.527,0.0,34.0,9.654,0.0,0.36,0.0,UNK,0.0,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,MADHUBANI,SAKRI JN,4,0.0,30.854,1208.673,34.0,64.0,8.0,0.0,0.931,0.0,UNK,11.1,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,SAKRI JN,DARBHANGA JN,6,11.1,46.443,1193.084,64.0,89.0,5.01,0.0,0.179,1.0,UNK,14.0,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,DARBHANGA JN,LAHERIA SARAI,8,14.0,64.717,1174.81,89.0,97.0,5.179,0.0,0.056,0.0,UNK,13.2,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,LAHERIA SARAI,HAIAGHAT,9,13.2,69.896,1169.631,97.0,115.0,6.139,0.0,0.22,1.0,UNK,18.1,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,HAIAGHAT,SAMASTIPUR JN,11,18.1,80.296,1159.231,115.0,181.0,3.045,0.0,0.264,1.0,UNK,20.0,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,SAMASTIPUR JN,BARAUNI JN,14,20.0,100.732,1138.795,181.0,236.0,7.227,0.0,0.301,0.0,UNK,32.8,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,BARAUNI JN,MOKAMEH JN,21,32.8,150.338,1089.189,236.0,281.0,3.864,0.0,0.39,0.0,UNK,28.7,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,MOKAMEH JN,BAKHTIYARPUR JN,27,28.7,170.486,1069.0410000000002,281.0,317.0,9.224,0.0,0.372,0.0,UNK,31.5,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,BAKHTIYARPUR JN,PATNA JN,34,31.5,213.514,1026.013,317.0,382.0,2.571,0.0,0.785,1.0,UNK,49.8,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,PATNA JN,DANAPUR,46,49.8,258.422,981.105,382.0,397.0,3.524,0.0,0.133,0.0,UNK,50.7,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,DANAPUR,ARA,48,50.7,267.979,971.548,397.0,447.0,9.789,0.0,0.223,1.0,UNK,60.7,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,ARA,DUMRAON,54,60.7,306.741,932.7860000000001,447.0,478.0,7.447,0.0,0.324,0.0,UNK,85.2,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,DUMRAON,BUXAR,60,85.2,358.859,880.6680000000001,478.0,494.0,10.766,0.0,0.35,1.0,UNK,83.9,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,BUXAR,MUGHAL SARAI JN,62,83.9,375.116,864.4110000000001,494.0,582.0,10.641,0.0,0.332,1.0,UNK,121.7,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,MUGHAL SARAI JN,ALLAHABAD JN,77,121.7,469.031,770.4960000000001,582.0,692.0,6.686,0.0,0.089,0.0,UNK,127.1,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,ALLAHABAD JN,KANPUR CENTRAL,97,127.1,619.853,619.6740000000001,692.0,812.0,3.062,0.0,0.101,1.0,UNK,189.9,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,KANPUR CENTRAL,ALIGARH JN,126,189.9,812.664,426.86300000000006,812.0,999.0,6.988,0.0,0.158,0.0,UNK,257.4,73.62723112128145,90.0535565550558
12569,2026-01-14,GR,ECR,6,True,ALIGARH JN,ANAND VIHAR TRM,163,257.4,1121.426,118.10100000000011,999.0,1135.0,2.08,0.0,0.174,0.0,UNK,311.2,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,JAYNAGAR,MADHUBANI,0,17.6,0.0,1239.527,0.0,34.0,9.654,0.0,0.37,0.0,UNK,17.7,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,MADHUBANI,SAKRI JN,4,17.7,30.854,1208.673,34.0,64.0,8.0,0.0,0.332,1.0,UNK,16.8,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,SAKRI JN,DARBHANGA JN,6,16.8,46.443,1193.084,64.0,89.0,5.01,0.0,0.095,0.0,UNK,14.6,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,DARBHANGA JN,LAHERIA SARAI,8,14.6,64.717,1174.81,89.0,97.0,5.179,0.0,0.15,0.0,UNK,13.4,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,LAHERIA SARAI,HAIAGHAT,9,13.4,69.896,1169.631,97.0,115.0,6.139,0.0,0.36,0.0,UNK,13.1,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,HAIAGHAT,SAMASTIPUR JN,11,13.1,80.296,1159.231,115.0,181.0,3.045,0.0,0.009,1.0,UNK,8.3,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,SAMASTIPUR JN,BARAUNI JN,14,8.3,100.732,1138.795,181.0,236.0,7.227,0.0,0.221,0.0,UNK,14.3,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,BARAUNI JN,MOKAMEH JN,21,14.3,150.338,1089.189,236.0,281.0,3.864,0.0,0.395,1.0,UNK,10.8,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,MOKAMEH JN,BAKHTIYARPUR JN,27,10.8,170.486,1069.0410000000002,281.0,317.0,9.224,0.0,0.137,1.0,UNK,26.9,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,BAKHTIYARPUR JN,PATNA JN,34,26.9,213.514,1026.013,317.0,382.0,2.571,0.0,0.278,1.0,UNK,24.2,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,PATNA JN,DANAPUR,46,24.2,258.422,981.105,382.0,397.0,3.524,0.0,0.169,0.0,UNK,24.6,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,DANAPUR,ARA,48,24.6,267.979,971.548,397.0,447.0,9.789,0.0,0.323,0.0,UNK,24.7,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,ARA,DUMRAON,54,24.7,306.741,932.7860000000001,447.0,478.0,7.447,0.0,0.758,1.0,UNK,53.4,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,DUMRAON,BUXAR,60,53.4,358.859,880.6680000000001,478.0,494.0,10.766,0.0,0.078,0.0,UNK,71.1,73.62723112128145,90.0535565550558
12569,2026-01-15,GR,ECR,6,True,BUXAR,MUGHAL SARAI JN,62,71.1,375.116,864.4110000000001,494.0,582.0,10.641,0.0,0.237,0.0,UNK,77.3,73.62723112128145,90.0535565550558
